Medicine_ID,Medicine_Name,Category,Stock_Quantity,Price_per_unit,Supplier_Name,Expiry_Date,Purchase_Date,Reorder_Level,Prescription_Required,Units_Sold,Storage_Location
MED9000,Cetirizine,Injection,277.0,387.68,Wellness Pharma,09-04-2027,28-01-2025,83.0,NO,143.0,Shelf 2
MED9001,Azithromycin,Injection,455.0,413.32,Caremed Pvt Ltd,27-01-2028,18-03-2025,87.0,YES,131.0,Rack B
MED9002,Ibuprofen,Injection,396.0,430.57,Medisupply Co.,18-02-2029,03-12-2025,60.0,NO,224.0,Shelf 2
MED9003,Vitamin C,Tablet,184.0,202.57,Caremed Pvt Ltd,12-12-2027,19-09-2025,86.0,NO,146.0,Shelf 2
MED9004,Cetirizine,Syrup,297.0,111.99,Wellness Pharma,03-02-2027,24-10-2025,71.0,NO,142.0,Shelf 1
MED9005,Azithromycin,Capsule,496.0,394.85,Healthcare Distributors,28-12-2027,31-12-2025,78.0,NO,119.0,Rack C
MED9008,Omeprazole,Tablet,479.0,249.49,Wellness Pharma,29-04-2026,31-05-2025,82.0,NO,156.0,Rack C
MED9009,Insulin,Injection,208.0,310.87,Caremed Pvt Ltd,16-08-2028,11-01-2025,50.0,NO,208.0,Rack A
MED9010,Vitamin C,Capsule,352.0,71.52,Apollo Meds,13-09-2027,19-11-2025,65.0,NO,229.0,Cold Storage
MED9011,Omeprazole,Injection,426.0,405.46,Medisupply Co.,10-10-2027,16-10-2025,32.0,NO,270.0,Rack B
MED9012,Vitamin C,Capsule,444.0,247.18,Healthcare Distributors,19-06-2027,07-08-2025,62.0,NO,124.0,Cold Storage
MED9013,Metfromin,Syrup,424.0,168.17,Caremed Pvt Ltd,15-11-2026,10-06-2025,85.0,NO,271.0,Shelf 1
MED9014,Vitamin C,Capsule,387.0,469.03,Apollo Meds,25-08-2027,01-05-2025,36.0,YES,260.0,Rack B
MED9015,Dolo 650,Syrup,491.0,65.7,Caremed Pvt Ltd,18-04-2027,28-01-2025,100.0,NO,106.0,Rack C
MED9016,Insulin,Tablet,175.0,236.05,Wellness Pharma,14-02-2028,17-11-2025,34.0,NO,186.0,Rack C
MED9017,Paracetamol,Tablet,411.0,218.77,Wellness Pharma,06-12-2026,12-09-2025,60.0,YES,177.0,Shelf 1
MED9019,Amoxicillin,Syrup,343.0,378.77,Wellness Pharma,02-06-2028,13-07-2025,25.0,NO,12.0,Cold Storage
MED9020,Ibuprofen,Tablet,161.0,416.25,Caremed Pvt Ltd,31-12-2027,27-01-2025,68.0,YES,210.0,Rack B
MED9021,Azithromycin,Capsule,314.0,384.22,Wellness Pharma,04-10-2028,21-01-2025,90.0,NO,146.0,Cold Storage
MED9023,Vitamin C,Syrup,492.0,264.96,Pharmaplus,26-06-2029,21-02-2025,54.0,YES,210.0,Shelf 2
MED9024,Cetirizine,Capsule,192.0,360.6,Pharmaplus,14-08-2028,16-12-2025,77.0,NO,102.0,Rack A
MED9025,Azithromycin,Syrup,372.0,31.21,Wellness Pharma,28-07-2027,05-06-2025,100.0,NO,148.0,Rack B
MED9027,Paracetamol,Tablet,384.0,498.69,Pharmaplus,05-08-2028,02-02-2025,54.0,NO,155.0,Shelf 1
MED9029,Insulin,Tablet,204.0,321.01,Wellness Pharma,20-08-2026,17-05-2025,51.0,YES,159.0,Shelf 2
MED9030,Vitamin C,Syrup,500.0,204.39,Wellness Pharma,16-08-2027,05-04-2025,93.0,YES,103.0,Shelf 2
MED9031,Omeprazole,Tablet,224.0,373.65,Caremed Pvt Ltd,06-06-2028,27-10-2025,36.0,YES,218.0,Rack C
MED9032,Vitamin C,Injection,484.0,129.37,Wellness Pharma,18-12-2026,06-05-2025,68.0,YES,255.0,Shelf 1
MED9033,Metfromin,Syrup,212.0,243.49,Wellness Pharma,21-10-2027,12-05-2025,82.0,NO,23.0,Rack C
MED9034,Vitamin C,Tablet,188.0,416.33,Medisupply Co.,19-04-2026,26-05-2025,78.0,NO,229.0,Shelf 1
MED9035,Dolo 650,Capsule,239.0,174.06,Pharmaplus,11-07-2028,22-02-2025,19.0,YES,197.0,Shelf 2
MED9036,Insulin,Tablet,175.0,53.29,Healthcare Distributors,21-11-2028,14-09-2025,38.0,YES,107.0,Rack A
MED9037,Paracetamol,Syrup,263.0,140.31,Pharmaplus,19-02-2029,12-08-2025,84.0,NO,288.0,Rack C
MED9038,Metfromin,Capsule,366.0,210.75,Pharmaplus,01-01-2028,21-10-2025,25.0,NO,261.0,Shelf 2
MED9040,Ibuprofen,Capsule,233.0,232.88,Wellness Pharma,21-10-2027,10-05-2025,99.0,NO,196.0,Shelf 1
MED9041,Azithromycin,Syrup,482.0,462.68,Healthcare Distributors,28-02-2029,01-03-2025,26.0,YES,111.0,Shelf 1
MED9042,Ibuprofen,Syrup,430.0,391.51,Wellness Pharma,22-11-2028,03-04-2025,36.0,NO,127.0,Rack A
MED9043,Vitamin C,Tablet,367.0,344.46,Healthcare Distributors,13-09-2028,26-07-2025,58.0,YES,65.0,Rack B
MED9045,Azithromycin,Injection,461.0,159.67,Pharmaplus,31-01-2027,28-07-2025,81.0,NO,110.0,Shelf 2
MED9046,Cetirizine,Tablet,181.0,97.48,Wellness Pharma,11-10-2027,20-03-2025,98.0,NO,183.0,Cold Storage
MED9048,Omeprazole,Capsule,377.0,475.07,Wellness Pharma,25-09-2026,12-06-2025,10.0,NO,38.0,Rack B
MED9049,Insulin,Injection,429.0,316.54,Pharmaplus,18-05-2027,24-09-2025,17.0,NO,139.0,Rack B
MED9050,Vitamin C,Syrup,418.0,247.26,Apollo Meds,08-09-2027,23-12-2025,100.0,NO,178.0,Rack A
MED9052,Vitamin C,Tablet,446.0,53.25,Apollo Meds,11-08-2027,27-06-2025,64.0,NO,15.0,Shelf 2
MED9053,Metfromin,Syrup,152.0,395.43,Caremed Pvt Ltd,18-06-2027,06-05-2025,81.0,NO,50.0,Cold Storage
MED9054,Vitamin C,Syrup,295.0,430.76,Pharmaplus,10-09-2027,23-10-2025,25.0,NO,239.0,Rack C
MED9056,Insulin,Capsule,326.0,99.18,Apollo Meds,04-03-2027,04-04-2025,36.0,NO,141.0,Rack A
MED9058,Ibuprofen,Capsule,375.0,326.77,Caremed Pvt Ltd,29-06-2027,21-04-2025,72.0,NO,67.0,Rack C
MED9059,Vitamin C,Capsule,368.0,392.83,Wellness Pharma,26-07-2028,23-05-2025,74.0,YES,98.0,Shelf 2
MED9060,Cetirizine,Tablet,235.0,220.38,Pharmaplus,18-11-2026,06-08-2025,73.0,YES,188.0,Rack A
MED9062,Cetirizine,Syrup,490.0,27.72,Medisupply Co.,15-12-2028,17-07-2025,36.0,YES,215.0,Shelf 1
MED9063,Paracetamol,Tablet,452.0,476.21,Healthcare Distributors,08-03-2028,03-08-2025,54.0,YES,129.0,Shelf 1
MED9064,Omeprazole,Tablet,234.0,314.03,Medisupply Co.,12-08-2027,15-07-2025,94.0,YES,167.0,Shelf 1
MED9065,Insulin,Tablet,244.0,339.6,Pharmaplus,31-01-2027,03-12-2025,25.0,YES,173.0,Shelf 2
MED9066,Vitamin C,Tablet,399.0,247.64,Caremed Pvt Ltd,02-12-2027,12-02-2025,24.0,YES,161.0,Rack A
MED9067,Omeprazole,Injection,467.0,26.12,Healthcare Distributors,25-10-2026,20-02-2025,22.0,YES,229.0,Rack A
MED9069,Metfromin,Tablet,435.0,454.96,Healthcare Distributors,13-05-2027,21-09-2025,88.0,NO,228.0,Rack A
MED9070,Vitamin C,Capsule,436.0,483.22,Healthcare Distributors,11-01-2028,15-06-2025,59.0,YES,140.0,Rack C
MED9071,Dolo 650,Syrup,190.0,306.2,Wellness Pharma,05-01-2026,08-02-2025,39.0,YES,227.0,Rack C
MED9073,Paracetamol,Syrup,486.0,371.19,Apollo Meds,26-01-2029,10-04-2025,75.0,NO,191.0,Rack A
MED9074,Metfromin,Injection,252.0,460.12,Medisupply Co.,02-11-2027,10-06-2025,84.0,NO,198.0,Rack A
MED9076,Ibuprofen,Capsule,207.0,153.47,Caremed Pvt Ltd,02-10-2028,05-07-2025,16.0,NO,167.0,Rack A
MED9077,Azithromycin,Capsule,464.0,431.93,Healthcare Distributors,30-01-2028,27-05-2025,31.0,NO,129.0,Rack B
MED9082,Cetirizine,Tablet,424.0,248.29,Caremed Pvt Ltd,17-02-2027,06-08-2025,59.0,NO,88.0,Shelf 1
MED9083,Paracetamol,Capsule,178.0,160.52,Pharmaplus,05-10-2028,13-12-2025,58.0,YES,70.0,Rack C
MED9084,Omeprazole,Capsule,178.0,177.58,Healthcare Distributors,26-01-2029,26-11-2025,54.0,YES,136.0,Shelf 2
MED9085,Insulin,Capsule,286.0,208.22,Caremed Pvt Ltd,14-07-2028,24-02-2025,34.0,YES,222.0,Shelf 1
MED9086,Vitamin C,Capsule,462.0,315.23,Wellness Pharma,08-04-2026,08-11-2025,22.0,NO,232.0,Rack A
MED9088,Vitamin C,Injection,453.0,296.22,Medisupply Co.,10-07-2028,16-12-2025,11.0,YES,176.0,Cold Storage
MED9089,Metfromin,Syrup,160.0,484.31,Healthcare Distributors,09-05-2028,10-02-2025,56.0,YES,108.0,Rack A
MED9090,Vitamin C,Injection,368.0,195.25,Caremed Pvt Ltd,23-10-2028,10-11-2025,94.0,NO,254.0,Shelf 1
MED9092,Insulin,Syrup,350.0,294.79,Pharmaplus,05-08-2027,06-07-2025,90.0,NO,192.0,Shelf 2
MED9093,Paracetamol,Syrup,347.0,357.18,Apollo Meds,18-12-2028,03-12-2025,81.0,YES,31.0,Rack B
MED9094,Metfromin,Capsule,318.0,46.32,Medisupply Co.,13-02-2028,14-04-2025,74.0,NO,271.0,Rack B
MED9095,Amoxicillin,Capsule,383.0,469.38,Healthcare Distributors,09-09-2028,18-04-2025,34.0,YES,11.0,Shelf 2
MED9097,Azithromycin,Injection,355.0,138.1,Caremed Pvt Ltd,11-01-2027,27-07-2025,66.0,NO,258.0,Cold Storage
MED9098,Ibuprofen,Tablet,357.0,271.74,Caremed Pvt Ltd,21-01-2028,11-01-2025,20.0,NO,218.0,Shelf 2
MED9100,Cetirizine,Syrup,204.0,36.55,Healthcare Distributors,09-02-2029,10-06-2025,85.0,YES,238.0,Cold Storage
MED9101,Azithromycin,Injection,308.0,385.52,Caremed Pvt Ltd,26-10-2028,02-04-2025,78.0,NO,114.0,Cold Storage
MED9102,Ibuprofen,Injection,319.0,321.22,Apollo Meds,27-09-2026,09-08-2025,92.0,YES,156.0,Shelf 2
MED9105,Azithromycin,Capsule,212.0,348.55,Caremed Pvt Ltd,10-07-2028,24-07-2025,58.0,YES,225.0,Shelf 2
MED9106,Cetirizine,Tablet,174.0,112.18,Wellness Pharma,10-09-2027,16-02-2025,86.0,YES,38.0,Rack C
MED9107,Paracetamol,Capsule,221.0,361.79,Apollo Meds,17-10-2026,22-04-2025,62.0,NO,84.0,Rack A
MED9110,Vitamin C,Capsule,395.0,257.1,Caremed Pvt Ltd,04-02-2027,01-02-2025,22.0,NO,187.0,Rack A
MED9111,Omeprazole,Injection,153.0,104.21,Apollo Meds,17-12-2028,03-06-2025,66.0,YES,19.0,Rack B
MED9112,Azithromycin,Capsule,414.0,80.97,Apollo Meds,20-08-2027,08-04-2025,34.0,YES,26.0,Shelf 1
MED9113,Ibuprofen,Syrup,489.0,430.62,Healthcare Distributors,24-06-2028,22-05-2025,43.0,NO,159.0,Rack A
MED9116,Azithromycin,Tablet,295.0,477.98,Caremed Pvt Ltd,28-06-2027,18-09-2025,68.0,NO,12.0,Rack A
MED9117,Cetirizine,Tablet,455.0,335.77,Pharmaplus,07-03-2028,29-03-2025,18.0,NO,87.0,Rack C
MED9118,Paracetamol,Capsule,435.0,296.02,Apollo Meds,12-08-2029,24-10-2025,21.0,NO,225.0,Shelf 2
MED9120,Insulin,Tablet,195.0,228.42,Apollo Meds,01-03-2029,18-04-2025,92.0,YES,127.0,Rack B
MED9121,Vitamin C,Capsule,470.0,477.95,Medisupply Co.,10-11-2028,30-07-2025,27.0,NO,18.0,Rack B
MED9123,Vitamin C,Syrup,222.0,158.65,Apollo Meds,16-10-2028,01-03-2025,83.0,NO,110.0,Rack C
MED9124,Metfromin,Capsule,315.0,464.92,Wellness Pharma,19-05-2029,13-09-2025,92.0,YES,242.0,Shelf 2
MED9125,Vitamin C,Syrup,367.0,282.38,Wellness Pharma,20-03-2028,13-07-2025,89.0,YES,108.0,Rack A
MED9126,Dolo 650,Syrup,406.0,356.68,Apollo Meds,17-04-2028,01-10-2025,77.0,YES,179.0,Shelf 1
MED9129,Metfromin,Tablet,356.0,70.38,Healthcare Distributors,02-02-2028,21-03-2025,94.0,YES,186.0,Rack A
MED9131,Ibuprofen,Tablet,438.0,203.93,Apollo Meds,27-08-2027,07-10-2025,82.0,YES,154.0,Rack B
MED9132,Azithromycin,Injection,299.0,232.29,Caremed Pvt Ltd,30-01-2029,24-08-2025,39.0,NO,112.0,Cold Storage
MED9133,Ibuprofen,Syrup,319.0,377.88,Healthcare Distributors,23-08-2027,19-06-2025,22.0,YES,149.0,Cold Storage
MED9134,Vitamin C,Tablet,219.0,287.54,Caremed Pvt Ltd,27-03-2027,04-08-2025,54.0,YES,186.0,Rack B
MED9135,Cetirizine,Capsule,323.0,419.43,Healthcare Distributors,02-10-2026,27-07-2025,52.0,NO,78.0,Rack A
MED9136,Azithromycin,Tablet,293.0,432.47,Wellness Pharma,11-06-2028,29-03-2025,59.0,NO,143.0,Rack A
MED9138,Paracetamol,Capsule,255.0,274.99,Apollo Meds,29-01-2028,23-05-2025,57.0,YES,154.0,Rack C
MED9140,Insulin,Capsule,497.0,99.31,Medisupply Co.,04-01-2029,23-04-2025,22.0,YES,125.0,Cold Storage
MED9141,Vitamin C,Syrup,352.0,413.49,Wellness Pharma,22-12-2028,23-01-2025,90.0,NO,3.0,Rack A
MED9142,Omeprazole,Syrup,460.0,336.17,Caremed Pvt Ltd,27-12-2026,19-05-2025,62.0,NO,32.0,Rack B
MED9143,Vitamin C,Tablet,166.0,52.7,Healthcare Distributors,20-12-2026,21-06-2025,69.0,YES,210.0,Shelf 1
MED9144,Metfromin,Syrup,345.0,125.98,Wellness Pharma,14-06-2027,22-08-2025,63.0,NO,74.0,Cold Storage
MED9145,Vitamin C,Injection,463.0,439.85,Apollo Meds,01-07-2028,21-11-2025,57.0,NO,141.0,Cold Storage
MED9146,Dolo 650,Tablet,479.0,337.8,Apollo Meds,24-07-2027,21-07-2025,20.0,NO,276.0,Shelf 1
MED9147,Insulin,Syrup,343.0,199.33,Healthcare Distributors,25-03-2027,08-06-2025,82.0,NO,222.0,Rack B
MED9148,Paracetamol,Capsule,269.0,175.54,Healthcare Distributors,27-06-2027,19-06-2025,36.0,YES,232.0,Rack C
MED9149,Metfromin,Injection,489.0,285.89,Wellness Pharma,03-12-2028,15-03-2025,31.0,YES,118.0,Rack C
MED9151,Ibuprofen,Syrup,351.0,450.73,Caremed Pvt Ltd,09-02-2028,01-01-2025,37.0,NO,43.0,Cold Storage
MED9153,Ibuprofen,Syrup,395.0,446.37,Wellness Pharma,26-05-2028,11-01-2025,42.0,NO,271.0,Rack C
MED9154,Vitamin C,Syrup,397.0,326.42,Healthcare Distributors,24-12-2027,19-01-2025,26.0,YES,237.0,Rack B
MED9156,Azithromycin,Capsule,151.0,133.73,Caremed Pvt Ltd,17-02-2027,09-12-2025,99.0,NO,72.0,Cold Storage
MED9157,Cetirizine,Syrup,193.0,268.73,Medisupply Co.,08-04-2029,07-12-2025,48.0,NO,234.0,Shelf 1
MED9158,Paracetamol,Capsule,293.0,450.58,Pharmaplus,12-12-2026,23-08-2025,18.0,YES,132.0,Cold Storage
MED9159,Omeprazole,Capsule,338.0,182.33,Wellness Pharma,06-11-2028,03-01-2025,14.0,NO,127.0,Rack B
MED9160,Insulin,Tablet,305.0,482.82,Caremed Pvt Ltd,09-01-2027,06-06-2025,66.0,YES,216.0,Shelf 1
MED9161,Vitamin C,Syrup,248.0,82.84,Caremed Pvt Ltd,30-03-2029,15-02-2025,58.0,NO,140.0,Cold Storage
MED9162,Omeprazole,Syrup,453.0,60.43,Caremed Pvt Ltd,28-07-2027,31-05-2025,54.0,YES,78.0,Shelf 1
MED9163,Vitamin C,Tablet,227.0,154.36,Wellness Pharma,11-10-2027,04-04-2025,49.0,YES,2.0,Shelf 2
MED9164,Metfromin,Tablet,154.0,173.29,Apollo Meds,21-12-2026,28-11-2025,59.0,NO,29.0,Cold Storage
MED9165,Vitamin C,Tablet,198.0,171.59,Pharmaplus,23-05-2029,21-08-2025,97.0,NO,169.0,Rack B
MED9166,Dolo 650,Tablet,460.0,290.28,Apollo Meds,01-03-2027,03-08-2025,43.0,NO,241.0,Rack C
MED9167,Insulin,Injection,249.0,189.5,Healthcare Distributors,06-01-2028,02-11-2025,54.0,NO,42.0,Cold Storage
MED9171,Cetirizine,Syrup,313.0,55.81,Apollo Meds,07-06-2027,19-08-2025,95.0,NO,226.0,Shelf 1
MED9172,Azithromycin,Tablet,253.0,458.3,Wellness Pharma,06-12-2027,28-01-2025,83.0,NO,223.0,Shelf 1
MED9173,Cetirizine,Syrup,300.0,410.82,Medisupply Co.,23-07-2026,23-07-2025,20.0,YES,208.0,Shelf 1
MED9176,Insulin,Capsule,308.0,137.34,Healthcare Distributors,24-06-2027,04-06-2025,60.0,YES,70.0,Rack A
MED9178,Omeprazole,Syrup,372.0,256.9,Medisupply Co.,04-10-2028,14-10-2025,40.0,NO,289.0,Shelf 2
MED9179,Vitamin C,Capsule,485.0,164.07,Medisupply Co.,11-05-2026,20-05-2025,45.0,YES,14.0,Cold Storage
MED9180,Metfromin,Tablet,311.0,354.68,Pharmaplus,11-05-2026,01-01-2025,56.0,NO,223.0,Rack B
MED9183,Insulin,Capsule,296.0,15.3,Wellness Pharma,27-02-2029,25-07-2025,97.0,YES,297.0,Rack A
MED9184,Paracetamol,Capsule,326.0,338.34,Caremed Pvt Ltd,12-03-2029,23-03-2025,47.0,YES,63.0,Rack B
MED9185,Metfromin,Capsule,333.0,245.72,Healthcare Distributors,16-09-2027,15-07-2025,91.0,YES,267.0,Cold Storage
MED9188,Azithromycin,Injection,292.0,155.7,Apollo Meds,17-09-2029,15-08-2025,11.0,YES,146.0,Cold Storage
MED9189,Ibuprofen,Syrup,248.0,204.1,Medisupply Co.,24-11-2028,22-12-2025,29.0,YES,4.0,Rack B
MED9190,Vitamin C,Injection,257.0,20.42,Pharmaplus,29-03-2027,31-01-2025,54.0,NO,33.0,Shelf 1
MED9191,Cetirizine,Tablet,175.0,114.33,Pharmaplus,14-11-2026,20-07-2025,45.0,YES,107.0,Rack B
MED9193,Cetirizine,Syrup,421.0,141.27,Pharmaplus,03-12-2028,14-11-2025,45.0,NO,41.0,Rack A
MED9194,Paracetamol,Capsule,268.0,186.2,Pharmaplus,01-11-2027,17-09-2025,16.0,NO,159.0,Cold Storage
MED9195,Omeprazole,Capsule,276.0,23.07,Medisupply Co.,26-11-2026,19-09-2025,82.0,NO,58.0,Shelf 2
MED9196,Insulin,Injection,335.0,387.89,Wellness Pharma,24-02-2028,04-07-2025,74.0,NO,166.0,Rack A
MED9197,Vitamin C,Injection,240.0,461.4,Pharmaplus,03-06-2027,26-11-2025,12.0,YES,181.0,Rack B
MED9199,Vitamin C,Tablet,156.0,389.64,Healthcare Distributors,22-04-2028,02-02-2025,60.0,NO,299.0,Rack B
MED9200,Metfromin,Syrup,248.0,474.57,Wellness Pharma,08-09-2026,13-01-2025,79.0,NO,50.0,Cold Storage
MED9201,Azithromycin,Injection,253.0,167.68,Healthcare Distributors,17-01-2027,09-02-2025,90.0,YES,270.0,Shelf 2
MED9202,Ibuprofen,Injection,346.0,399.92,Medisupply Co.,05-07-2027,21-08-2025,11.0,YES,284.0,Cold Storage
MED9203,Vitamin C,Tablet,278.0,461.89,Wellness Pharma,07-03-2028,19-05-2025,50.0,NO,8.0,Rack A
MED9204,Cetirizine,Syrup,342.0,195.85,Wellness Pharma,06-01-2029,24-12-2025,32.0,YES,134.0,Rack B
MED9207,Paracetamol,Capsule,361.0,377.62,Medisupply Co.,20-08-2028,31-08-2025,26.0,YES,100.0,Cold Storage
MED9208,Omeprazole,Tablet,311.0,433.66,Caremed Pvt Ltd,14-02-2029,11-04-2025,27.0,NO,81.0,Shelf 2
MED9209,Insulin,Injection,397.0,342.9,Healthcare Distributors,08-05-2028,28-10-2025,21.0,YES,180.0,Cold Storage
MED9211,Omeprazole,Tablet,213.0,35.67,Wellness Pharma,14-11-2026,20-10-2025,44.0,NO,261.0,Rack A
MED9212,Vitamin C,Capsule,386.0,87.4,Medisupply Co.,27-12-2027,27-04-2025,11.0,YES,257.0,Shelf 2
MED9213,Metformin,Syrup,193.0,192.38,Apollo Meds,17-07-2028,01-01-2025,65.0,YES,289.0,Rack A
MED9214,Vitamin C,Capsule,440.0,282.17,Apollo Meds,08-11-2027,09-09-2025,25.0,YES,28.0,Shelf 1
MED9216,Paracetamol,Injection,266.0,81.53,Healthcare Distributors,31-01-2029,11-09-2025,14.0,NO,163.0,Shelf 2
MED9218,Dolo 650,Syrup,268.0,65.32,Apollo Meds,14-11-2026,12-03-2025,18.0,YES,157.0,Rack A
MED9219,Omeprazole,Injection,357.0,292.21,Caremed Pvt Ltd,07-05-2029,19-05-2025,51.0,YES,59.0,Rack A
MED9220,Paracetamol,Tablet,367.0,311.5,Pharmaplus,12-12-2028,12-05-2025,29.0,YES,13.0,Shelf 1
MED9221,Azithromycin,Injection,323.0,235.37,Pharmaplus,11-06-2027,19-06-2025,100.0,NO,106.0,Shelf 1
MED9225,Insulin,Capsule,210.0,388.21,Medisupply Co.,17-03-2028,27-10-2025,47.0,NO,209.0,Rack B
MED9226,Vitamin C,Syrup,174.0,296.83,Medisupply Co.,22-05-2027,23-04-2025,39.0,YES,51.0,Shelf 2
MED9227,Paracetamol,Capsule,304.0,461.44,Pharmaplus,22-07-2027,29-01-2025,82.0,YES,145.0,Shelf 1
MED9228,Insulin,Injection,306.0,197.39,Wellness Pharma,27-07-2029,17-02-2025,60.0,YES,240.0,Shelf 2
MED9229,Omeprazole,Injection,348.0,34.03,Apollo Meds,28-12-2028,12-11-2025,57.0,NO,266.0,Cold Storage
MED9231,Metformin,Syrup,256.0,445.06,Caremed Pvt Ltd,28-12-2026,28-11-2025,66.0,NO,21.0,Cold Storage
MED9232,Amoxicillin,Capsule,252.0,472.05,Caremed Pvt Ltd,05-07-2027,30-10-2025,15.0,YES,99.0,Rack B
MED9233,Paracetamol,Syrup,268.0,194.57,Healthcare Distributors,18-01-2029,08-04-2025,38.0,NO,261.0,Shelf 1
MED9234,Paracetamol,Capsule,225.0,345.38,Caremed Pvt Ltd,09-04-2029,22-06-2025,77.0,YES,35.0,Cold Storage
MED9236,Azithromycin,Injection,284.0,255.89,Healthcare Distributors,22-09-2028,05-04-2025,42.0,NO,185.0,Shelf 2
MED9237,Vitamin C,Capsule,220.0,272.18,Wellness Pharma,06-06-2028,17-05-2025,67.0,YES,124.0,Shelf 2
MED9240,Azithromycin,Syrup,156.0,363.5,Pharmaplus,21-11-2028,20-12-2025,70.0,NO,225.0,Shelf 2
MED9241,Dolo 650,Capsule,485.0,273.16,Caremed Pvt Ltd,07-03-2029,09-04-2025,91.0,YES,293.0,Rack C
MED9243,Amoxicillin,Injection,273.0,457.85,Medisupply Co.,15-10-2026,24-03-2025,31.0,NO,34.0,Shelf 1
MED9244,Omeprazole,Tablet,406.0,28.25,Pharmaplus,24-08-2027,23-07-2025,83.0,YES,133.0,Cold Storage
MED9245,Insulin,Syrup,471.0,409.42,Pharmaplus,07-08-2029,20-04-2025,77.0,NO,299.0,Shelf 2
MED9248,Metformin,Injection,351.0,405.03,Healthcare Distributors,02-09-2029,12-02-2025,81.0,NO,232.0,Rack B
MED9250,Metformin,Tablet,467.0,484.2,Pharmaplus,20-09-2028,17-12-2025,27.0,NO,80.0,Shelf 1
MED9252,Amoxicillin,Capsule,238.0,58.18,Pharmaplus,03-06-2027,06-04-2025,21.0,YES,38.0,Cold Storage
MED9253,Azithromycin,Syrup,221.0,228.46,Pharmaplus,13-08-2026,17-06-2025,55.0,NO,100.0,Cold Storage
MED9254,Cetirizine,Capsule,275.0,188.19,Wellness Pharma,13-07-2026,10-03-2025,39.0,YES,13.0,Rack C
MED9255,Omeprazole,Injection,151.0,451.49,Apollo Meds,10-03-2028,03-01-2025,49.0,NO,39.0,Shelf 1
MED9256,Insulin,Injection,245.0,82.95,Caremed Pvt Ltd,13-11-2029,21-12-2025,32.0,NO,84.0,Rack B
MED9257,Paracetamol,Tablet,176.0,467.55,Medisupply Co.,01-03-2027,25-11-2025,48.0,YES,228.0,Shelf 2
MED9258,Metformin,Syrup,202.0,379.9,Caremed Pvt Ltd,29-06-2027,22-05-2025,40.0,NO,225.0,Rack C
MED9259,Dolo 650,Capsule,294.0,79.71,Medisupply Co.,20-04-2027,14-10-2025,39.0,NO,131.0,Shelf 2
MED9260,Metformin,Syrup,390.0,361.73,Healthcare Distributors,06-07-2029,07-11-2025,84.0,YES,225.0,Rack B
MED9262,Cetirizine,Tablet,346.0,80.55,Medisupply Co.,20-01-2028,05-07-2025,42.0,YES,286.0,Rack A
MED9264,Cetirizine,Capsule,199.0,349.58,Apollo Meds,01-12-2027,06-05-2025,97.0,YES,227.0,Rack A
MED9269,Insulin,Capsule,404.0,139.18,Pharmaplus,22-04-2028,20-03-2025,48.0,YES,36.0,Cold Storage
MED9270,Azithromycin,Injection,222.0,54.39,Caremed Pvt Ltd,14-11-2026,25-07-2025,57.0,NO,36.0,Shelf 1
MED9273,Ibuprofen,Injection,441.0,474.85,Apollo Meds,17-03-2029,22-03-2025,30.0,NO,86.0,Shelf 2
MED9275,Vitamin C,Injection,380.0,416.18,Caremed Pvt Ltd,07-12-2026,25-11-2025,22.0,YES,115.0,Rack A
MED9276,Paracetamol,Injection,178.0,213.8,Apollo Meds,14-08-2028,19-09-2025,27.0,YES,54.0,Shelf 1
MED9278,Vitamin C,Syrup,342.0,86.67,Healthcare Distributors,20-05-2027,02-02-2025,100.0,NO,47.0,Shelf 2
MED9279,Azithromycin,Capsule,406.0,115.2,Caremed Pvt Ltd,24-08-2028,14-07-2025,89.0,YES,52.0,Shelf 2
MED9281,Azithromycin,Capsule,340.0,495.89,Wellness Pharma,19-06-2027,24-03-2025,63.0,NO,221.0,Rack A
MED9286,Insulin,Capsule,206.0,12.77,Wellness Pharma,24-10-2027,09-09-2025,45.0,YES,116.0,Rack B
MED9288,Omeprazole,Capsule,329.0,417.81,Apollo Meds,20-07-2026,07-10-2025,40.0,NO,6.0,Rack B
MED9289,Amoxicillin,Tablet,178.0,493.03,Caremed Pvt Ltd,27-09-2028,15-03-2025,64.0,NO,128.0,Cold Storage
MED9290,Azithromycin,Injection,195.0,29.59,Medisupply Co.,26-04-2028,28-04-2025,34.0,YES,178.0,Rack A
MED9292,Metformin,Tablet,207.0,38.09,Pharmaplus,01-05-2027,11-02-2025,98.0,YES,30.0,Shelf 1
MED9293,Insulin,Capsule,353.0,340.98,Wellness Pharma,28-12-2028,01-09-2025,95.0,YES,137.0,Rack B
MED9294,Dolo 650,Syrup,385.0,382.53,Pharmaplus,09-06-2026,09-09-2025,67.0,YES,24.0,Shelf 1
MED9295,Ibuprofen,Capsule,445.0,316.45,Caremed Pvt Ltd,25-09-2028,30-04-2025,46.0,NO,136.0,Cold Storage
MED9296,Ibuprofen,Capsule,474.0,419.62,Apollo Meds,07-08-2029,08-04-2025,89.0,YES,7.0,Shelf 1
MED9297,Metformin,Injection,268.0,37.81,Apollo Meds,06-12-2027,13-08-2025,46.0,YES,107.0,Shelf 1
MED9298,Dolo 650,Tablet,466.0,35.5,Healthcare Distributors,14-09-2028,06-12-2025,63.0,NO,195.0,Rack B
