Medicine_ID,Medicine_Name,Category,Stock_Quantity,Price_per_unit,Supplier_Name,Expiry_Date,Purchase_Date,Reorder_Level,Prescription_Required,Units_Sold,Storage_Location
MED8452,Vitamin C,Capsule,463,362.19,PharmaPlus,29-11-2026,24-12-2025,18,Yes,214,Cold Storage
MED8453,Metfromin,Syrup,462,220.17,HealthCare Distributors,26-07-2028,27-06-2025,42,Yes,190,Shelf 1
MED8454,Vitamin C,Capsule,222,130.62,Apollo Meds,20-07-2028,27-01-2025,59,No,15,Shelf 1
MED8455,Dolo 680,Injection,82,481.76,Wellness Pharma,10-12-2026,13-11-2025,34,Yes,85,Shelf 2
MED8456,Insulin,Injection,247,199.38,CareMed Pvt Ltd,05-04-2029,16-10-2025,12,Yes,261,Shelf 2
MED8457,Azithromycin,Tablet,91,13.9,HealthCare Distributors,03-05-2027,05-12-2025,53,No,297,Shelf 2
MED8458,Ibuprofen,Syrup,126,357.92,CareMed Pvt Ltd,18-01-2028,27-01-2025,73,Yes,256,Rack C
MED8459,Vitamin C,Capsule,461,291.3,HealthCare Distributors,22-03-2027,14-12-2025,63,No,250,Rack B
MED8460,Cetirizine,Syrup,6,236.84,PharmaPlus,28-09-2027,08-10-2025,51,Yes,218,Shelf 1
MED8461,Azithromycin,Capsule,356,461.86,PharmaPlus,22-09-2029,16-02-2025,17,Yes,168,Rack C
MED8462,Cetirizine,Tablet,467,257.32,PharmaPlus,29-06-2027,27-11-2025,56,No,282,Rack C
MED8463,Paracetamol,Injection,186,374.67,MediSupply Co.,01-12-2028,25-02-2025,22,Yes,142,Shelf 1
MED8464,Omeprazole,Capsule,24,183.43,MediSupply Co.,26-06-2026,06-04-2025,77,Yes,149,Cold Storage
MED8465,Insulin,Tablet,493,200.92,Wellness Pharma,10-07-2028,19-05-2025,76,No,298,Shelf 2
MED8466,Vitamin C,Capsule,382,284.85,CareMed Pvt Ltd,16-08-2029,18-11-2025,83,No,80,Rack C
MED8467,Omeprazole,Syrup,405,152.65,Wellness Pharma,28-01-2028,01-10-2025,99,No,155,Shelf 1
MED8468,Vitamin C,Capsule,446,84.32,MediSupply Co.,10-02-2029,03-01-2025,83,Yes,119,Rack C
MED8469,Metfromin,Capsule,430,254.01,MediSupply Co.,25-12-2026,20-11-2025,28,No,181,Rack C
MED8470,Vitamin C,Injection,364,26.95,CareMed Pvt Ltd,10-02-2029,03-04-2025,26,No,85,Rack B
MED8471,Dolo 679,Tablet,472,173,Apollo Meds,08-10-2028,23-07-2025,25,No,284,Cold Storage
MED8472,Insulin,Syrup,25,453.38,Wellness Pharma,31-01-2029,11-04-2025,83,Yes,75,Rack B
MED8473,Paracetamol,Injection,390,47.44,PharmaPlus,21-12-2028,12-08-2025,42,No,62,Shelf 2
MED8474,Metfromin,Tablet,265,16.88,CareMed Pvt Ltd,28-11-2026,17-11-2025,29,No,143,Rack B
MED8475,Amoxicillin,Injection,75,378.03,HealthCare Distributors,07-04-2029,15-06-2025,20,No,182,Rack A
MED8476,Ibuprofen,Injection,35,405.14,CareMed Pvt Ltd,10-07-2027,31-10-2025,73,Yes,258,Shelf 2
MED8477,Azithromycin,Tablet,87,259.44,PharmaPlus,05-10-2028,09-08-2025,33,No,70,Shelf 1
MED8478,Ibuprofen,Syrup,387,348.12,Wellness Pharma,07-06-2027,27-12-2025,47,Yes,22,Rack B
MED8479,Vitamin C,Capsule,215,209.17,CareMed Pvt Ltd,20-01-2026,27-09-2025,43,No,177,Shelf 1
MED8480,Cetirizine,Syrup,276,137.24,Apollo Meds,14-03-2026,07-01-2025,38,No,262,Rack C
MED8481,Azithromycin,Capsule,63,106.94,MediSupply Co.,09-09-2027,22-02-2025,27,No,244,Shelf 1
MED8482,Cetirizine,Injection,233,191.67,PharmaPlus,01-05-2028,11-06-2025,14,Yes,270,Rack C
MED8483,Paracetamol,Injection,37,138.91,MediSupply Co.,31-05-2027,16-04-2025,76,Yes,260,Cold Storage
MED8484,Omeprazole,Tablet,302,489.87,PharmaPlus,18-06-2027,05-01-2025,34,Yes,174,Cold Storage
MED8485,Insulin,Syrup,242,492.2,CareMed Pvt Ltd,16-08-2029,19-08-2025,24,No,83,Rack A
MED8486,Vitamin C,Capsule,290,146.67,CareMed Pvt Ltd,10-11-2026,11-10-2025,28,Yes,1,Rack B
MED8487,Omeprazole,Syrup,353,373.4,Wellness Pharma,23-12-2027,14-04-2025,80,Yes,200,Cold Storage
MED8488,Vitamin C,Capsule,117,286.07,Apollo Meds,16-08-2026,01-07-2025,50,Yes,71,Rack C
MED8489,Metfromin,Tablet,165,124.8,MediSupply Co.,22-07-2029,14-06-2025,80,Yes,2,Shelf 1
MED8490,Vitamin C,Injection,397,462.64,MediSupply Co.,29-04-2027,02-11-2025,74,No,259,Rack A
MED8491,Dolo 680,Capsule,478,436.74,PharmaPlus,18-02-2028,20-12-2025,68,No,286,Cold Storage
MED8492,Insulin,Tablet,171,214.45,CareMed Pvt Ltd,01-06-2027,13-08-2025,35,No,26,Rack C
MED8493,Paracetamol,Capsule,47,257.38,MediSupply Co.,08-05-2027,02-03-2025,33,No,78,Shelf 2
MED8494,Metfromin,Syrup,244,450.07,CareMed Pvt Ltd,22-09-2027,19-11-2025,24,No,138,Rack A
MED8495,Amoxicillin,Capsule,500,47.15,MediSupply Co.,23-11-2027,16-09-2025,77,No,140,Rack B
MED8496,Ibuprofen,Capsule,49,285.27,Apollo Meds,23-04-2028,11-04-2025,29,Yes,192,Rack A
MED8497,Azithromycin,Injection,472,327.58,MediSupply Co.,10-07-2028,14-05-2025,87,No,34,Rack A
MED8498,Ibuprofen,Tablet,75,463.92,HealthCare Distributors,14-03-2029,22-10-2025,43,Yes,29,Rack A
MED8499,Vitamin C,Syrup,90,257.61,Apollo Meds,04-08-2029,30-11-2025,28,No,248,Rack B
MED8500,Cetirizine,Injection,319,163.68,Apollo Meds,30-03-2028,15-10-2025,44,Yes,272,Rack C
MED8501,Azithromycin,Injection,439,231.87,Apollo Meds,17-08-2026,10-08-2025,56,No,56,Cold Storage
MED8502,Ibuprofen,Injection,397,287.6,Wellness Pharma,08-07-2028,30-07-2025,27,No,124,Rack B
MED8503,Vitamin C,Tablet,47,473.85,PharmaPlus,12-04-2028,14-04-2025,71,Yes,78,Cold Storage
MED8504,Cetirizine,Syrup,30,204.41,Wellness Pharma,13-08-2027,11-09-2025,67,Yes,279,Rack A
MED8505,Azithromycin,Capsule,333,213.67,PharmaPlus,20-11-2029,01-09-2025,33,No,46,Rack A
MED8506,Cetirizine,Syrup,86,145.14,Wellness Pharma,20-01-2029,30-11-2025,33,Yes,277,Shelf 2
MED8507,Paracetamol,Capsule,446,499.49,MediSupply Co.,25-05-2028,29-01-2025,66,No,21,Rack A
MED8508,Omeprazole,Tablet,79,234.01,HealthCare Distributors,30-08-2028,18-01-2025,29,No,263,Rack A
MED8509,Insulin,Injection,496,226.63,PharmaPlus,23-06-2027,12-04-2025,55,No,176,Rack B
MED8510,Vitamin C,Capsule,343,123.62,MediSupply Co.,24-06-2028,07-08-2025,15,No,40,Shelf 2
MED8511,Omeprazole,Tablet,198,127.85,CareMed Pvt Ltd,21-10-2028,04-06-2025,23,Yes,11,Rack B
MED8512,Azithromycin,Capsule,7,195.7,MediSupply Co.,13-09-2027,13-03-2025,86,Yes,77,Shelf 2
MED8513,Ibuprofen,Syrup,433,56.88,Wellness Pharma,04-11-2026,27-07-2025,55,No,58,Rack C
MED8514,Vitamin C,Capsule,99,289.94,CareMed Pvt Ltd,16-02-2027,01-01-2025,29,No,292,Shelf 2
MED8515,Cetirizine,Capsule,317,458.46,MediSupply Co.,23-04-2027,21-07-2025,56,No,286,Rack C
MED8516,Azithromycin,Injection,484,403.91,MediSupply Co.,28-03-2027,18-08-2025,30,Yes,163,Shelf 1
MED8517,Cetirizine,Tablet,320,457.9,Wellness Pharma,28-09-2029,11-02-2025,18,No,240,Cold Storage
MED8518,Paracetamol,Syrup,113,316.42,CareMed Pvt Ltd,27-08-2029,15-10-2025,32,Yes,9,Rack A
MED8519,Omeprazole,Injection,175,437.5,MediSupply Co.,05-10-2027,15-11-2025,71,No,69,Rack A
MED8520,Insulin,Tablet,301,58.55,Apollo Meds,13-09-2027,29-03-2025,36,No,300,Rack C
MED8521,Vitamin C,Injection,56,221.81,CareMed Pvt Ltd,18-06-2029,05-12-2025,40,No,1,Rack A
MED8522,Omeprazole,Injection,497,386.83,PharmaPlus,12-02-2029,31-10-2025,89,No,102,Shelf 1
MED8523,Vitamin C,Tablet,87,56.16,PharmaPlus,21-02-2028,20-02-2025,75,No,163,Rack B
MED8524,Metfromin,Syrup,115,398.73,Apollo Meds,03-12-2026,17-07-2025,11,Yes,12,Shelf 2
MED8525,Vitamin C,Capsule,302,57.01,MediSupply Co.,05-04-2029,26-05-2025,76,Yes,47,Rack C
MED8526,Dolo 679,Syrup,70,274.94,MediSupply Co.,01-05-2028,12-07-2025,91,No,128,Rack B
MED8527,Insulin,Capsule,447,271.79,PharmaPlus,14-03-2028,05-05-2025,31,Yes,45,Rack A
MED8528,Paracetamol,Injection,380,277.15,CareMed Pvt Ltd,05-04-2027,16-06-2025,67,No,294,Rack A
MED8529,Metfromin,Injection,57,207.95,Wellness Pharma,17-06-2027,25-12-2025,57,Yes,143,Rack B
MED8530,Amoxicillin,Tablet,225,98.54,MediSupply Co.,15-08-2026,30-09-2025,39,Yes,114,Shelf 1
MED8531,Ibuprofen,Syrup,163,233.21,Wellness Pharma,07-01-2029,05-03-2025,94,Yes,125,Rack A
MED8532,Azithromycin,Capsule,42,126.21,Wellness Pharma,10-07-2028,22-11-2025,36,Yes,263,Shelf 2
MED8533,Ibuprofen,Syrup,117,391.93,MediSupply Co.,15-06-2027,20-10-2025,53,No,222,Rack C
MED8534,Vitamin C,Capsule,106,59.73,PharmaPlus,21-01-2028,16-10-2025,85,No,204,Shelf 1
MED8535,Cetirizine,Tablet,164,413.67,Apollo Meds,11-11-2027,28-07-2025,20,No,71,Rack A
MED8536,Azithromycin,Injection,125,180.2,Apollo Meds,24-10-2026,13-09-2025,37,No,109,Rack B
MED8537,Cetirizine,Capsule,268,262.5,HealthCare Distributors,13-03-2029,02-03-2025,34,No,212,Rack C
MED8538,Paracetamol,Tablet,475,32.63,Wellness Pharma,25-09-2027,25-04-2025,55,Yes,22,Shelf 1
MED8539,Omeprazole,Capsule,359,331.79,CareMed Pvt Ltd,21-10-2028,05-08-2025,90,No,206,Cold Storage
MED8540,Insulin,Syrup,153,149,Wellness Pharma,30-07-2027,20-03-2025,75,Yes,241,Rack A
MED8541,Vitamin C,Capsule,437,129.49,CareMed Pvt Ltd,12-05-2027,23-09-2025,55,No,174,Cold Storage
MED8542,Omeprazole,Capsule,486,238.16,Wellness Pharma,14-04-2027,28-07-2025,77,No,104,Shelf 2
MED8543,Vitamin C,Injection,167,52.06,MediSupply Co.,09-06-2028,29-11-2025,33,Yes,191,Shelf 1
MED8544,Metfromin,Tablet,43,291.82,CareMed Pvt Ltd,03-01-2028,29-03-2025,23,Yes,266,Cold Storage
MED8545,Vitamin C,Syrup,201,282.27,MediSupply Co.,24-09-2027,30-01-2025,41,No,164,Rack B
MED8546,Dolo 680,Injection,383,64.44,Apollo Meds,29-03-2027,24-08-2025,72,Yes,287,Rack C
MED8547,Insulin,Tablet,188,10.19,PharmaPlus,24-08-2029,21-07-2025,85,No,152,Cold Storage
MED8548,Paracetamol,Injection,137,227.26,PharmaPlus,07-07-2026,19-09-2025,68,Yes,239,Rack B
MED8549,Metfromin,Injection,407,437.94,HealthCare Distributors,15-03-2027,26-01-2025,50,No,25,Shelf 1
MED8550,Amoxicillin,Tablet,153,408.68,MediSupply Co.,02-12-2026,26-10-2025,59,No,209,Rack B
MED8551,Ibuprofen,Syrup,195,279.2,HealthCare Distributors,23-11-2028,28-01-2025,14,Yes,43,Shelf 2
MED8552,Azithromycin,Capsule,221,55.13,PharmaPlus,31-07-2026,07-05-2025,18,No,91,Rack A
MED8553,Ibuprofen,Syrup,477,51.06,MediSupply Co.,24-11-2028,18-05-2025,51,No,247,Cold Storage
MED8554,Vitamin C,Capsule,270,227.45,MediSupply Co.,17-11-2026,12-01-2025,100,Yes,103,Rack A
MED8555,Cetirizine,Injection,77,84.73,CareMed Pvt Ltd,16-09-2027,30-03-2025,35,Yes,271,Rack B
MED8556,Azithromycin,Injection,457,201.17,Apollo Meds,11-04-2027,22-02-2025,20,Yes,23,Rack B
MED8557,Cetirizine,Tablet,481,391.71,HealthCare Distributors,27-12-2026,09-12-2025,34,Yes,288,Rack C
MED8558,Paracetamol,Syrup,401,11.62,PharmaPlus,02-08-2028,25-05-2025,39,No,37,Rack A
MED8559,Omeprazole,Capsule,454,433,MediSupply Co.,15-06-2028,14-10-2025,38,No,193,Rack C
MED8560,Insulin,Syrup,6,58.68,MediSupply Co.,21-09-2028,12-12-2025,23,Yes,266,Rack A
MED8561,Vitamin C,Capsule,455,287.23,Wellness Pharma,01-03-2029,26-12-2025,90,No,185,Rack B
MED8562,Omeprazole,Tablet,277,328.71,MediSupply Co.,24-03-2029,09-04-2025,70,Yes,72,Cold Storage
MED8563,Vitamin C,Injection,458,195.29,Apollo Meds,05-08-2029,15-05-2025,81,No,163,Cold Storage
MED8564,Metfromin,Capsule,42,377.07,HealthCare Distributors,07-04-2028,05-09-2025,61,No,259,Shelf 2
MED8565,Vitamin C,Tablet,465,216.89,MediSupply Co.,29-04-2027,26-02-2025,33,No,143,Cold Storage
MED8566,Dolo 681,Capsule,142,495,Wellness Pharma,28-07-2027,07-10-2025,73,No,48,Rack B
MED8567,Insulin,Syrup,138,328.77,PharmaPlus,10-09-2026,17-02-2025,36,Yes,141,Rack A
MED8568,Azithromycin,Capsule,107,273.8,Wellness Pharma,11-11-2027,19-06-2025,85,Yes,46,Shelf 1
MED8569,Ibuprofen,Capsule,338,144.42,PharmaPlus,26-08-2026,17-03-2025,50,No,200,Cold Storage
MED8570,Vitamin C,Injection,110,197.24,MediSupply Co.,13-09-2028,13-02-2025,85,No,73,Rack C
MED8571,Cetirizine,Tablet,248,372.87,Apollo Meds,19-04-2028,04-06-2025,55,Yes,66,Cold Storage
MED8572,Azithromycin,Syrup,437,463.14,Apollo Meds,02-04-2028,04-03-2025,70,No,200,Rack A
MED8573,Cetirizine,Injection,133,115.29,Apollo Meds,07-01-2027,05-08-2025,64,Yes,185,Rack C
MED8574,Paracetamol,Tablet,225,113.35,PharmaPlus,20-01-2028,21-11-2025,86,Yes,52,Shelf 2
MED8575,Omeprazole,Injection,141,30.84,Apollo Meds,25-07-2028,10-07-2025,73,Yes,97,Rack B
MED8576,Insulin,Injection,223,137.45,HealthCare Distributors,31-10-2026,03-04-2025,17,No,199,Shelf 2
MED8577,Vitamin C,Tablet,498,333.41,MediSupply Co.,14-09-2028,12-01-2025,29,Yes,232,Shelf 2
MED8578,Omeprazole,Syrup,341,212.27,Wellness Pharma,13-04-2027,01-05-2025,46,Yes,202,Rack B
MED8579,Vitamin C,Capsule,58,124.9,Apollo Meds,27-01-2028,19-07-2025,77,Yes,77,Rack C
MED8580,Metfromin,Syrup,166,159.7,HealthCare Distributors,02-02-2029,28-08-2025,47,No,75,Rack A
MED8581,Vitamin C,Capsule,500,286.44,MediSupply Co.,04-07-2028,17-05-2025,49,Yes,164,Rack B
MED8582,Dolo 680,Injection,21,477.3,PharmaPlus,11-04-2028,09-07-2025,91,Yes,21,Shelf 2
MED8583,Insulin,Injection,41,405,HealthCare Distributors,17-08-2026,24-08-2025,37,No,33,Rack C
MED8584,Paracetamol,Tablet,8,232.71,MediSupply Co.,18-01-2027,03-01-2025,20,Yes,275,Rack B
MED8585,Metfromin,Syrup,115,291.56,Wellness Pharma,15-10-2026,30-04-2025,83,No,138,Rack B
MED8586,Amoxicillin,Capsule,426,364.93,HealthCare Distributors,23-09-2026,05-03-2025,87,No,82,Rack C
MED8587,Ibuprofen,Syrup,428,329.27,Wellness Pharma,09-01-2028,18-02-2025,51,No,214,Cold Storage
MED8588,Azithromycin,Capsule,316,18.95,PharmaPlus,10-11-2027,14-04-2025,53,No,138,Rack C
MED8589,Ibuprofen,Tablet,196,280.5,Wellness Pharma,24-06-2027,10-02-2025,60,No,164,Shelf 2
MED8590,Vitamin C,Injection,413,367.74,CareMed Pvt Ltd,29-08-2028,28-07-2025,29,Yes,156,Shelf 2
MED8591,Cetirizine,Capsule,344,483.41,Apollo Meds,12-10-2029,18-01-2025,86,No,277,Cold Storage
MED8592,Azithromycin,Tablet,39,244.71,PharmaPlus,29-04-2028,03-11-2025,10,Yes,83,Rack A
MED8593,Cetirizine,Capsule,260,237.25,CareMed Pvt Ltd,18-10-2028,14-02-2025,62,No,164,Shelf 1
MED8594,Paracetamol,Syrup,423,131.75,Wellness Pharma,03-04-2026,29-01-2025,31,No,192,Rack B
MED8595,Omeprazole,Capsule,456,214.49,CareMed Pvt Ltd,19-09-2027,27-03-2025,46,No,191,Shelf 1
MED8596,Insulin,Capsule,425,462.37,Wellness Pharma,22-08-2027,22-05-2025,33,Yes,42,Rack A
MED8597,Vitamin C,Injection,203,216.89,HealthCare Distributors,02-05-2027,24-08-2025,45,No,48,Shelf 1
MED8598,Omeprazole,Tablet,324,403.16,HealthCare Distributors,06-05-2027,24-06-2025,34,Yes,69,Shelf 1
MED8599,Vitamin C,Syrup,199,185.76,Wellness Pharma,13-09-2027,22-09-2025,76,No,13,Shelf 1
MED8600,Metfromin,Injection,242,291.07,MediSupply Co.,20-05-2028,20-08-2025,96,No,196,Shelf 2
MED8601,Azithromycin,Injection,158,113.9,CareMed Pvt Ltd,26-08-2028,29-09-2025,44,No,131,Rack A
MED8602,Ibuprofen,Injection,462,70.52,Wellness Pharma,16-06-2027,22-03-2025,29,Yes,209,Shelf 1
MED8603,Vitamin C,Tablet,210,414.81,HealthCare Distributors,16-02-2027,18-10-2025,38,No,273,Shelf 1
MED8604,Cetirizine,Syrup,352,225.58,MediSupply Co.,12-07-2028,23-09-2025,91,Yes,288,Rack C
MED8605,Azithromycin,Capsule,55,281.19,PharmaPlus,20-04-2028,11-06-2025,60,No,69,Shelf 1
MED8606,Cetirizine,Tablet,150,416.15,PharmaPlus,13-10-2026,24-11-2025,72,Yes,50,Shelf 2
MED8607,Paracetamol,Capsule,382,100.99,CareMed Pvt Ltd,11-11-2028,24-07-2025,45,Yes,166,Rack B
MED8608,Omeprazole,Tablet,49,59.28,MediSupply Co.,27-06-2027,04-05-2025,56,No,69,Rack B
MED8609,Insulin,Injection,47,482.64,MediSupply Co.,27-08-2027,26-01-2025,27,Yes,278,Shelf 2
MED8610,Vitamin C,Capsule,195,330.87,CareMed Pvt Ltd,18-07-2028,10-02-2025,32,Yes,297,Shelf 1
MED8611,Omeprazole,Injection,218,117.32,HealthCare Distributors,20-11-2028,11-06-2025,72,No,278,Shelf 2
MED8612,Vitamin C,Capsule,369,391.39,Apollo Meds,24-06-2027,24-06-2025,59,No,100,Rack A
MED8613,Metformin,Syrup,36,326.99,PharmaPlus,03-10-2026,02-07-2025,97,Yes,136,Rack C
MED8614,Vitamin C,Capsule,325,132.62,Apollo Meds,17-01-2029,17-09-2025,89,Yes,242,Rack B
MED8615,Cetirizine,Syrup,335,411.25,PharmaPlus,19-11-2028,20-04-2025,21,No,0,Rack C
MED8616,Paracetamol,Tablet,188,122.88,PharmaPlus,22-10-2027,26-07-2025,46,No,37,Cold Storage
MED8617,Paracetamol,Tablet,368,93.75,Apollo Meds,12-10-2026,03-08-2025,48,No,39,Cold Storage
MED8618,Dolo 678,Capsule,18,71.73,CareMed Pvt Ltd,09-03-2028,02-02-2025,93,No,14,Shelf 1
MED8619,Omeprazole,Syrup,105,16.42,HealthCare Distributors,04-10-2028,28-10-2025,79,No,49,Shelf 2
MED8620,Paracetamol,Tablet,217,13.33,Apollo Meds,06-06-2028,04-03-2025,99,No,88,Rack A
MED8621,Azithromycin,Capsule,479,124.96,PharmaPlus,19-10-2028,29-12-2025,44,No,126,Rack C
MED8622,Azithromycin,Syrup,87,385.22,CareMed Pvt Ltd,09-09-2028,29-03-2025,16,No,168,Rack B
MED8623,Paracetamol,Syrup,480,214.6,Wellness Pharma,23-03-2029,25-04-2025,94,No,140,Shelf 2
MED8624,Cetirizine,Capsule,240,266.7,CareMed Pvt Ltd,05-07-2026,02-07-2025,82,No,7,Rack C
MED8625,Insulin,Syrup,104,463.33,PharmaPlus,08-11-2027,07-04-2025,15,No,170,Cold Storage
MED8626,Vitamin C,Syrup,379,440.49,CareMed Pvt Ltd,31-10-2028,03-04-2025,26,No,219,Rack C
MED8627,Paracetamol,Tablet,39,360,PharmaPlus,31-08-2028,27-11-2025,31,No,12,Rack A
MED8628,Insulin,Tablet,92,306.66,PharmaPlus,16-09-2026,20-12-2025,60,No,270,Cold Storage
MED8629,Omeprazole,Tablet,393,71.4,HealthCare Distributors,05-05-2027,06-07-2025,22,Yes,26,Rack B
MED8630,Cetirizine,Syrup,442,468.78,HealthCare Distributors,22-08-2027,07-11-2025,13,No,279,Shelf 1
MED8631,Metformin,Tablet,27,117.93,Wellness Pharma,03-03-2028,18-02-2025,63,No,213,Shelf 1
MED8632,Amoxicillin,Injection,355,264.05,Apollo Meds,12-07-2028,22-08-2025,29,No,186,Cold Storage
MED8633,Paracetamol,Syrup,137,395.21,MediSupply Co.,29-08-2028,06-03-2025,54,Yes,132,Shelf 1
MED8634,Paracetamol,Tablet,26,374,CareMed Pvt Ltd,18-05-2027,01-01-2025,46,No,184,Rack A
MED8635,Paracetamol,Capsule,18,224.05,Apollo Meds,26-11-2029,14-01-2025,41,No,12,Rack C
MED8636,Azithromycin,Tablet,19,317.96,Apollo Meds,28-07-2027,30-12-2025,14,Yes,178,Shelf 2
MED8637,Vitamin C,Syrup,435,119.55,HealthCare Distributors,30-11-2026,25-04-2025,51,No,111,Rack A
MED8638,Insulin,Capsule,34,241.46,Wellness Pharma,08-03-2027,22-10-2025,97,No,31,Rack A
MED8639,Azithromycin,Injection,208,134.8,MediSupply Co.,16-09-2027,19-01-2025,93,No,61,Shelf 1
MED8640,Azithromycin,Capsule,30,239.65,Wellness Pharma,05-11-2028,10-05-2025,59,No,29,Rack C
MED8641,Dolo 650,Syrup,404,102.22,HealthCare Distributors,01-08-2029,21-05-2025,14,No,213,Rack C
MED8642,Dolo 650,Syrup,84,55.28,MediSupply Co.,06-09-2027,17-12-2025,68,No,229,Rack C
MED8643,Amoxicillin,Tablet,90,125.55,HealthCare Distributors,22-02-2029,04-09-2025,99,Yes,224,Shelf 1
MED8644,Omeprazole,Syrup,431,317.06,Apollo Meds,26-01-2028,01-12-2025,41,No,125,Rack B
MED8645,Insulin,Injection,97,437.13,CareMed Pvt Ltd,09-08-2027,10-01-2025,51,No,44,Shelf 2
MED8646,Ibuprofen,Tablet,242,37.04,Wellness Pharma,06-04-2027,21-10-2025,77,No,33,Shelf 1
MED8647,Insulin,Syrup,276,308.01,HealthCare Distributors,16-09-2029,15-02-2025,19,No,105,Rack B
MED8648,Metformin,Capsule,47,23.03,Apollo Meds,27-04-2029,25-09-2025,59,Yes,277,Rack A
MED8649,Metformin,Injection,50,389.31,PharmaPlus,31-12-2026,02-07-2025,82,Yes,225,Rack A
MED8650,Metformin,Syrup,416,496.4,Wellness Pharma,19-09-2027,27-02-2025,35,No,171,Rack A
MED8651,Paracetamol,Syrup,107,236.75,Apollo Meds,13-10-2028,24-06-2025,70,Yes,207,Cold Storage
MED8652,Amoxicillin,Tablet,223,391.25,CareMed Pvt Ltd,02-02-2028,02-02-2025,15,Yes,154,Cold Storage
MED8653,Azithromycin,Syrup,55,204.91,CareMed Pvt Ltd,11-07-2028,15-10-2025,36,No,96,Rack B
MED8654,Cetirizine,Syrup,163,364.34,HealthCare Distributors,05-01-2028,09-02-2025,88,No,11,Shelf 1
MED8655,Omeprazole,Injection,22,296.3,HealthCare Distributors,17-06-2026,15-07-2025,88,Yes,63,Rack A
MED8656,Insulin,Capsule,238,184.91,PharmaPlus,27-05-2028,31-01-2025,51,Yes,136,Shelf 2
MED8657,Paracetamol,Syrup,326,480.66,HealthCare Distributors,05-11-2027,05-12-2025,34,No,120,Shelf 1
MED8658,Metformin,Capsule,426,149.07,Apollo Meds,31-08-2028,25-04-2025,51,No,31,Rack B
MED8659,Dolo 678,Capsule,108,424.96,CareMed Pvt Ltd,02-05-2026,06-05-2025,71,No,91,Rack B
MED8660,Metformin,Tablet,107,73.27,HealthCare Distributors,26-04-2027,26-04-2025,69,Yes,156,Shelf 1
MED8661,Vitamin C,Syrup,54,185.89,Apollo Meds,02-11-2027,23-02-2025,47,Yes,89,Rack A
MED8662,Cetirizine,Syrup,95,407.69,CareMed Pvt Ltd,07-02-2028,25-08-2025,69,Yes,131,Rack A
MED8663,Metformin,Tablet,88,302.84,CareMed Pvt Ltd,20-01-2028,14-04-2025,57,No,237,Cold Storage
MED8664,Cetirizine,Tablet,142,147.1,Apollo Meds,10-08-2027,25-03-2025,60,No,231,Rack A
MED8665,Paracetamol,Tablet,8,294.86,Wellness Pharma,16-12-2028,12-11-2025,76,Yes,60,Shelf 2
MED8666,Cetirizine,Tablet,378,481.69,MediSupply Co.,15-06-2029,19-02-2025,30,No,43,Cold Storage
MED8667,Vitamin C,Injection,43,27.1,MediSupply Co.,30-09-2028,20-07-2025,53,Yes,29,Cold Storage
MED8668,Amoxicillin,Tablet,187,208.63,HealthCare Distributors,04-12-2026,29-05-2025,55,No,80,Rack A
MED8669,Insulin,Tablet,205,399.15,HealthCare Distributors,02-10-2028,19-11-2025,19,No,174,Shelf 1
MED8670,Azithromycin,Capsule,6,106.98,PharmaPlus,28-01-2029,24-05-2025,31,Yes,65,Rack A
MED8671,Omeprazole,Syrup,225,465.47,Wellness Pharma,26-03-2029,26-06-2025,33,No,121,Cold Storage
MED8672,Azithromycin,Tablet,117,476.84,CareMed Pvt Ltd,22-07-2028,31-10-2025,87,No,201,Shelf 2
MED8673,Ibuprofen,Syrup,412,210.18,PharmaPlus,28-06-2027,19-03-2025,43,No,81,Rack B
MED8674,Paracetamol,Injection,230,120.82,HealthCare Distributors,08-07-2028,13-01-2025,88,Yes,99,Rack B
MED8675,Vitamin C,Syrup,136,16.09,Wellness Pharma,16-07-2028,11-07-2025,41,Yes,100,Shelf 2
MED8676,Paracetamol,Capsule,7,217.42,CareMed Pvt Ltd,29-12-2028,06-10-2025,76,No,208,Shelf 2
MED8677,Dolo 678,Capsule,164,264.6,Apollo Meds,26-08-2028,27-08-2025,44,Yes,50,Rack A
MED8678,Vitamin C,Syrup,343,289.43,CareMed Pvt Ltd,11-05-2026,24-01-2025,41,Yes,124,Rack C
MED8679,Azithromycin,Capsule,23,85.34,HealthCare Distributors,24-05-2028,13-02-2025,68,No,210,Shelf 2
MED8680,Paracetamol,Tablet,199,411.04,Apollo Meds,21-11-2026,21-09-2025,25,No,281,Rack A
MED8681,Azithromycin,Syrup,273,275.92,Wellness Pharma,28-12-2027,16-06-2025,100,Yes,207,Rack C
MED8682,Insulin,Tablet,138,52.26,MediSupply Co.,15-08-2028,25-09-2025,31,Yes,249,Rack C
MED8683,Vitamin C,Capsule,451,399.46,MediSupply Co.,11-03-2027,02-05-2025,68,Yes,98,Rack B
MED8684,Cetirizine,Capsule,68,348.16,Wellness Pharma,28-07-2029,01-01-2026,15,No,114,Shelf 1
MED8685,Azithromycin,Capsule,163,209.09,PharmaPlus,24-06-2026,12-12-2025,39,Yes,117,Rack A
MED8686,Insulin,Capsule,208,364.85,Wellness Pharma,22-05-2027,12-04-2025,26,Yes,31,Shelf 2
MED8687,Omeprazole,Injection,476,386.84,MediSupply Co.,05-01-2028,23-10-2025,25,Yes,162,Shelf 1
